Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 6,Sample 7,Sample 8,Sample 9,Sample 10,Sample 11,Sample 12,Sample 13,Sample 14,Sample 15,Sample 16,Sample 17,Sample 18,Sample 19,Sample 20,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1080,985,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1085,-1,1336,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1087,-1,917,-1,-1,-1,893,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1088,899,-1,1652,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1092,-1,701,2387,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1094,812,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1100,-1,-1,-1,-1,-1,-1,2397,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1112,1134,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1131,874,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1136,1137,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1140,-1,-1,-1,-1,1898,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1155,-1,-1,577,753,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1165,1465,832,742,-1,675,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1168,1423,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1178,2219,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1185,655,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1186,-1,2167,2792,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1193,1509,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1222,428,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1231,2191,-1,-1,2598,1522,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1233,1619,-1,-1,-1,-1,-1,2522,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1240,-1,-1,1077,-1,-1,-1,2594,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1249,2544,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1255,-1,-1,-1,-1,-1,691,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1258,-1,-1,-1,-1,-1,-1,626,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1264,-1,-1,2125,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1266,-1,1174,-1,1627,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1279,1458,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1283,-1,-1,-1,2706,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1295,-1,1062,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1296,-1,-1,-1,-1,2018,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1297,1366,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1304,-1,-1,-1,859,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1309,1788,1435,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1310,-1,-1,-1,-1,-1,2180,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1332,-1,-1,2131,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1333,589,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1342,773,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1344,1376,1552,1202,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1348,1854,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1357,-1,-1,-1,956,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1358,1874,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1360,-1,1633,-1,-1,502,-1,1727,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1371,-1,1780,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1383,1214,-1,2540,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1388,653,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1389,-1,2339,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1390,2702,2413,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1400,1123,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1404,1313,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1409,-1,2163,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1412,-1,2907,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1427,-1,-1,-1,-1,-1,1884,1721,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1432,-1,-1,617,2338,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1433,2568,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,909,-1,1448,1578,-1,-1,-1,2320,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1464,1845,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1470,882,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1473,1268,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1481,-1,-1,-1,-1,-1,-1,1133,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1483,1059,1527,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1486,903,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1487,2730,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1497,1940,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1510,1545,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1512,-1,-1,-1,2464,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1513,-1,-1,-1,1437,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1528,2106,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1536,2795,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1544,662,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1548,-1,-1,-1,-1,-1,2219,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1551,-1,-1,-1,-1,-1,-1,1536,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1569,-1,2144,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1570,-1,-1,1963,1507,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1592,-1,-1,1709,-1,-1,-1,2029,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1603,-1,-1,1095,-1,1226,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1607,1072,2511,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1616,2299,1711,2288,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1623,-1,-1,-1,-1,-1,-1,1868,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1625,2458,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1627,935,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1638,-1,-1,-1,-1,-1,2919,-1,
-1,2684,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1642,1277,2156,-1,-1,-1,2544,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1653,-1,891,1327,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1655,719,-1,557,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1658,-1,-1,-1,-1,1264,1727,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1663,1024,-1,-1,-1,-1,-1,1835,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1666,1595,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1667,776,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1670,695,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1680,-1,-1,-1,-1,2387,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1687,1990,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1689,1239,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1695,-1,-1,-1,-1,2691,-1,2582,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1701,2806,1293,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1714,2117,1782,2086,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1721,2384,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1736,1205,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1745,-1,-1,-1,-1,-1,932,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1746,-1,-1,-1,-1,-1,-1,1043,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1754,842,1226,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1755,-1,1721,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1764,-1,1623,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1768,1518,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1781,1896,1267,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1785,-1,-1,-1,1787,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1786,-1,-1,-1,-1,1425,698,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1787,1020,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1793,1405,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1801,-1,-1,1765,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1811,2169,1883,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1815,2899,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1825,-1,1784,-1,1445,1591,987,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1831,-1,-1,-1,-1,-1,-1,1273,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1839,-1,-1,2839,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1860,-1,2557,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1861,-1,-1,-1,-1,-1,-1,2387,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1882,-1,-1,-1,-1,-1,2927,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1886,2270,2056,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1891,-1,-1,1811,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1896,1596,-1,-1,-1,-1,1850,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1901,2496,-1,-1,-1,-1,-1,2243,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1906,1173,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1910,920,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1935,2188,-1,-1,2293,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1936,1460,-1,-1,2255,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1939,2104,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1940,-1,-1,-1,-1,-1,-1,1534,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1947,2306,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1954,-1,-1,-1,-1,-1,-1,974,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1961,-1,-1,-1,-1,-1,1575,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1969,-1,-1,-1,-1,866,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1975,1992,1971,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1979,-1,-1,-1,-1,-1,1149,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,-1,-1,-1,-1,-1,-1,1330,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2021,1466,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023,1903,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2040,2629,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2041,-1,1466,-1,-1,-1,-1,846,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2045,1003,1100,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2046,2331,-1,-1,1342,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2069,-1,-1,-1,-1,-1,-1,1040,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2094,1855,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2101,1630,808,1649,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2102,2369,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2116,-1,-1,-1,-1,-1,-1,2263,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2119,-1,-1,-1,1499,1408,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2127,-1,2075,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2131,1540,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2143,2143,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2144,-1,-1,-1,-1,-1,1320,1288,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2169,-1,-1,-1,1838,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2171,-1,-1,-1,2449,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2182,1875,1370,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2183,-1,-1,-1,1285,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2190,-1,-1,-1,-1,-1,2966,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2197,-1,-1,-1,2680,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2204,2122,-1,-1,-1,2092,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2209,-1,2233,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2225,-1,1718,1779,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2227,-1,-1,-1,-1,-1,-1,2287,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2234,2090,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2249,2665,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2250,-1,-1,-1,2093,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2263,-1,-1,-1,1159,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2267,-1,-1,-1,2647,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2273,-1,-1,-1,-1,-1,2148,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2274,-1,-1,2800,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2290,-1,-1,-1,-1,2535,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2302,-1,-1,-1,-1,-1,-1,2653,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2311,2203,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2320,-1,-1,-1,-1,-1,2281,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2330,1690,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2340,-1,-1,2506,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2365,-1,-1,-1,-1,1967,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2366,-1,-1,-1,-1,-1,2895,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2369,1047,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2401,2429,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2406,-1,-1,-1,-1,-1,1883,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2419,-1,-1,-1,-1,-1,2951,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2421,1372,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2428,-1,-1,-1,1995,-1,-1,2003,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2444,2278,1111,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2450,1991,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2451,-1,1171,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2453,2532,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2467,-1,-1,930,1367,2638,1082,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2468,-1,-1,1979,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2488,-1,2238,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2495,2217,1728,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2497,2673,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2503,-1,-1,-1,970,1471,-1,2790,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2504,2533,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2523,-1,2670,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2528,2661,-1,-1,-1,-1,-1,1655,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2536,2118,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2538,1274,1154,-1,-1,2182,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2562,-1,2849,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2564,-1,2847,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2590,-1,-1,-1,-1,-1,-1,2330,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2599,2742,-1,1715,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2606,-1,-1,-1,1779,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2610,-1,1308,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2627,-1,-1,-1,-1,2635,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2629,1472,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2644,-1,-1,1848,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2680,-1,-1,-1,1532,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2692,2782,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2711,-1,2298,1313,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2719,2672,2771,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2747,-1,-1,-1,-1,-1,2256,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2752,2570,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2761,-1,-1,-1,1442,-1,2369,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2787,2624,2246,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2796,2582,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2799,-1,-1,-1,-1,-1,-1,1865,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2804,-1,-1,-1,2773,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2814,2091,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2823,2487,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2839,-1,2079,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2854,2493,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2858,2186,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2871,-1,-1,-1,-1,-1,1833,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,3,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,47,27,35,53,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,5,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,-1,-1,142,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,43,49,34,-1,-1,-1,
